order_id,customer_id,order_date,product_id,quantity,price,channel,order_status
2606,278,2024-03-28,161,2,110.05,mobile,completed
2607,19,2024-03-28,84,1,275.54,store,completed
2608,3,2024-03-28,119,1,25.11,store,completed
2609,191,2024-03-28,45,1,28.44,mobile,completed
2610,185,2024-03-28,123,1,22.57,mobile,completed
2611,137,2024-03-28,41,1,290.95,mobile,completed
2612,466,2024-03-28,52,1,268.85,store,completed
2613,471,2024-03-28,191,1,22.42,web,completed
2614,226,2024-03-29,172,1,24.17,mobile,completed
2615,477,2024-03-29,185,3,133.28,web,completed
2616,315,2024-03-29,55,1,230.26,store,completed
2617,428,2024-03-29,189,1,10.82,mobile,completed
2618,149,2024-03-29,128,1,22.0,store,completed
2619,80,2024-03-29,167,1,13.39,store,completed
2620,419,2024-03-29,115,2,20.77,mobile,completed
2621,3,2024-03-29,186,1,257.46,mobile,completed
2622,315,2024-03-29,141,1,21.28,store,completed
2623,254,2024-03-29,192,2,59.66,store,completed
2624,2,2024-03-29,52,1,13.01,web,completed
2625,329,2024-03-29,191,2,11.34,web,completed
2626,293,2024-03-29,134,2,27.69,mobile,completed
2627,488,2024-03-29,76,1,24.76,store,returned
2628,463,2024-03-29,11,1,10.28,mobile,completed
2629,454,2024-03-29,127,1,274.68,mobile,completed
2630,421,2024-03-29,166,1,205.1,mobile,returned
2631,213,2024-03-29,68,1,14.62,web,returned
2632,444,2024-03-29,170,2,241.81,store,completed
2633,470,2024-03-29,20,3,14.13,web,completed
2634,63,2024-03-29,77,1,295.08,store,completed
2635,453,2024-03-29,34,2,14.87,store,completed
2636,477,2024-03-29,144,2,73.67,store,completed
2637,348,2024-03-29,50,1,59.69,store,completed
2638,476,2024-03-29,158,2,72.98,mobile,completed
2639,217,2024-03-30,177,1,50.98,store,completed
2640,287,2024-03-30,142,1,12.69,web,completed
2641,82,2024-03-30,41,3,292.59,store,returned
2642,306,2024-03-30,67,1,147.91,mobile,completed
2643,438,2024-03-30,104,3,22.28,store,completed
2644,22,2024-03-30,173,2,258.63,web,completed
2645,119,2024-03-30,10,1,120.3,mobile,completed
2646,404,2024-03-30,106,1,10.13,web,completed
2647,303,2024-03-30,163,3,10.57,store,completed
2648,7,2024-03-30,54,3,12.76,mobile,completed
2649,233,2024-03-30,81,1,149.35,store,completed
2650,159,2024-03-30,162,3,12.38,mobile,returned
2651,322,2024-03-30,28,1,145.06,mobile,completed
2652,498,2024-03-30,101,1,59.32,store,completed
2653,404,2024-03-30,98,1,22.71,web,completed
2654,336,2024-03-30,39,2,20.02,web,completed
2655,284,2024-03-30,6,1,26.22,mobile,completed
2656,300,2024-03-30,108,3,130.24,store,completed
2657,461,2024-03-30,1,3,225.63,store,completed
2658,33,2024-03-30,149,1,136.09,web,completed
2659,488,2024-03-30,122,2,54.22,store,completed
2660,78,2024-03-30,121,2,28.26,store,completed
2661,260,2024-03-30,39,1,60.2,web,returned
2662,483,2024-03-30,102,1,144.19,mobile,completed
2663,438,2024-03-30,16,3,27.64,web,completed
2664,62,2024-03-31,165,1,256.92,web,returned
2665,99,2024-03-31,12,1,137.57,web,completed
2666,319,2024-03-31,24,1,21.67,mobile,completed
2667,210,2024-03-31,194,2,133.56,mobile,completed
2668,391,2024-03-31,143,1,20.64,mobile,completed
2669,216,2024-03-31,95,3,119.63,store,completed
2670,216,2024-03-31,13,1,10.69,web,completed
2671,3,2024-03-31,198,1,14.12,web,completed
2672,418,2024-03-31,67,2,14.93,store,completed
2673,275,2024-03-31,93,2,65.2,web,completed
2674,359,2024-03-31,111,1,67.03,web,completed
2675,230,2024-03-31,80,1,52.22,mobile,completed
2676,485,2024-03-31,159,1,24.07,store,completed
2677,182,2024-03-31,29,1,112.4,store,completed
2678,86,2024-03-31,20,1,51.82,store,completed
2679,479,2024-03-31,78,2,29.6,mobile,completed
2680,280,2024-03-31,77,1,67.02,mobile,completed
2681,488,2024-03-31,104,1,113.47,store,completed
2682,435,2024-03-31,141,1,118.9,web,completed
2683,392,2024-03-31,185,1,25.47,mobile,completed
2684,170,2024-03-31,131,2,62.02,web,completed
2685,93,2024-03-31,16,1,111.11,mobile,completed
2686,127,2024-04-01,113,2,282.58,mobile,completed
2687,350,2024-04-01,84,1,12.38,mobile,completed
2688,459,2024-04-01,32,1,267.4,mobile,completed
2689,216,2024-04-01,3,1,23.46,mobile,completed
2690,298,2024-04-01,182,2,118.05,mobile,completed
2691,207,2024-04-01,47,3,21.71,store,cancelled
2692,265,2024-04-01,154,2,259.08,web,completed
2693,213,2024-04-01,126,3,13.79,mobile,completed
2694,203,2024-04-01,169,2,11.9,web,returned
2695,23,2024-04-01,76,1,26.88,mobile,completed
2696,108,2024-04-01,166,1,127.98,store,cancelled
2697,489,2024-04-01,124,1,12.24,mobile,completed
2698,77,2024-04-01,68,3,10.56,store,completed
2699,58,2024-04-01,169,1,28.35,store,completed
2700,327,2024-04-01,8,1,130.17,store,completed
2701,85,2024-04-01,1,1,21.92,mobile,completed
2702,296,2024-04-01,79,1,283.04,web,completed
2703,370,2024-04-01,57,1,22.09,web,completed
2704,490,2024-04-01,158,2,27.69,web,completed
2705,343,2024-04-01,90,2,285.95,web,completed
2706,333,2024-04-01,104,1,14.11,mobile,completed
2707,485,2024-04-01,29,1,23.2,web,completed
2708,335,2024-04-01,140,1,239.49,web,completed
2709,481,2024-04-01,14,1,24.96,web,completed
2710,79,2024-04-01,34,3,28.14,mobile,completed
2711,440,2024-04-01,87,1,13.92,web,completed
2712,442,2024-04-01,103,1,146.74,mobile,completed
2713,475,2024-04-01,2,3,14.34,mobile,completed
2714,466,2024-04-01,25,1,265.85,mobile,completed
2715,464,2024-04-01,184,1,10.73,web,completed
2716,147,2024-04-01,122,1,273.39,mobile,completed
2717,298,2024-04-01,170,3,240.31,mobile,completed
2718,302,2024-04-01,165,1,208.7,web,completed
2719,442,2024-04-02,28,1,26.38,mobile,returned
2720,227,2024-04-02,59,1,124.08,store,completed
2721,382,2024-04-02,182,3,71.91,mobile,returned
2722,127,2024-04-02,132,1,133.38,web,completed
2723,5,2024-04-02,58,2,25.18,web,completed
2724,378,2024-04-02,131,1,12.79,web,completed
2725,322,2024-04-02,118,1,12.18,mobile,completed
2726,182,2024-04-02,37,2,55.26,mobile,completed
2727,76,2024-04-02,145,2,11.45,store,completed
2728,391,2024-04-02,76,1,52.61,store,completed
2729,354,2024-04-02,99,2,111.05,mobile,completed
2730,480,2024-04-02,180,1,126.34,mobile,returned
2731,198,2024-04-02,66,3,10.74,web,completed
2732,313,2024-04-02,195,3,10.05,mobile,returned
2733,358,2024-04-02,134,1,108.88,store,completed
2734,141,2024-04-02,137,1,12.05,web,completed
2735,241,2024-04-02,74,3,216.62,store,completed
2736,239,2024-04-02,177,1,118.83,store,completed
2737,228,2024-04-02,147,1,22.25,store,completed
2738,182,2024-04-02,185,2,13.24,web,returned
2739,135,2024-04-02,189,3,247.79,mobile,completed
2740,380,2024-04-02,135,1,26.02,mobile,completed
2741,375,2024-04-02,85,1,21.18,mobile,completed
2742,304,2024-04-02,144,1,70.57,mobile,completed
2743,66,2024-04-02,78,3,100.13,store,completed
2744,44,2024-04-02,74,3,13.26,mobile,completed
2745,91,2024-04-02,167,1,144.91,mobile,returned
2746,184,2024-04-02,186,1,25.71,mobile,completed
2747,23,2024-04-02,189,3,73.83,web,completed
2748,157,2024-04-03,61,3,24.77,mobile,completed
2749,459,2024-04-03,43,1,10.14,mobile,completed
2750,235,2024-04-03,178,2,109.46,mobile,cancelled
2751,403,2024-04-03,69,2,11.0,web,returned
2752,400,2024-04-03,30,1,11.8,web,completed
2753,474,2024-04-03,51,1,111.8,web,completed
2754,497,2024-04-03,187,2,201.16,mobile,completed
2755,79,2024-04-03,146,1,21.27,store,completed
2756,30,2024-04-03,172,3,13.77,store,completed
2757,223,2024-04-03,153,1,14.14,store,completed
2758,38,2024-04-03,52,2,264.74,mobile,completed
2759,295,2024-04-03,5,1,224.75,web,completed
2760,215,2024-04-03,170,2,12.38,mobile,completed
2761,346,2024-04-03,128,1,210.95,store,completed
2762,80,2024-04-03,192,2,203.24,mobile,completed
2763,163,2024-04-03,184,1,145.67,web,completed
2764,407,2024-04-03,179,1,59.95,web,completed
2765,191,2024-04-03,36,2,29.53,web,completed
2766,476,2024-04-03,189,3,59.46,store,completed
2767,54,2024-04-03,61,1,13.42,web,completed
2768,298,2024-04-03,4,1,63.29,mobile,completed
2769,483,2024-04-03,59,3,286.98,web,completed
2770,139,2024-04-03,153,1,128.48,mobile,returned
2771,274,2024-04-03,97,3,61.71,mobile,returned
2772,299,2024-04-03,116,1,29.13,store,completed
2773,143,2024-04-03,19,1,132.79,store,completed
2774,167,2024-04-04,21,1,56.41,web,completed
2775,483,2024-04-04,43,1,10.77,mobile,completed
2776,57,2024-04-04,76,2,63.69,web,completed
2777,361,2024-04-04,111,1,29.21,web,cancelled
2778,318,2024-04-04,141,1,12.94,store,completed
2779,373,2024-04-04,133,1,28.87,store,completed
2780,310,2024-04-04,60,1,12.27,store,completed
2781,276,2024-04-04,48,3,13.25,mobile,completed
2782,22,2024-04-04,82,1,23.29,web,completed
2783,246,2024-04-04,183,1,70.6,store,completed
2784,22,2024-04-04,3,3,25.12,store,completed
2785,111,2024-04-04,152,2,73.35,store,completed
2786,371,2024-04-04,146,1,13.12,mobile,cancelled
2787,83,2024-04-04,14,1,25.19,mobile,completed
2788,160,2024-04-04,164,1,249.58,web,completed
2789,376,2024-04-04,185,2,292.36,web,completed
2790,129,2024-04-04,167,3,70.91,web,completed
2791,494,2024-04-04,101,1,27.86,web,completed
2792,417,2024-04-04,112,1,104.19,store,completed
2793,434,2024-04-04,90,2,12.18,mobile,completed
2794,223,2024-04-04,12,1,54.64,mobile,completed
2795,172,2024-04-04,81,1,74.87,mobile,completed
2796,144,2024-04-04,63,2,145.88,web,completed
2797,182,2024-04-04,24,1,261.38,web,completed
2798,435,2024-04-04,36,2,10.1,web,completed
2799,477,2024-04-04,151,3,24.57,mobile,completed
2800,223,2024-04-05,150,2,284.22,mobile,completed
2801,12,2024-04-05,15,1,57.49,store,completed
2802,136,2024-04-05,158,1,24.82,web,completed
2803,204,2024-04-05,17,1,113.04,store,completed
2804,348,2024-04-05,166,2,26.12,web,completed
2805,318,2024-04-05,170,1,111.42,mobile,completed
2806,97,2024-04-05,169,3,219.23,store,completed
2807,207,2024-04-05,118,1,294.32,web,completed
2808,146,2024-04-05,180,1,68.28,mobile,completed
2809,165,2024-04-05,172,1,110.34,web,completed
2810,210,2024-04-05,63,2,121.4,web,completed
2811,200,2024-04-05,189,3,144.31,store,completed
2812,429,2024-04-05,70,2,122.44,web,completed
2813,94,2024-04-05,122,1,223.67,web,returned
2814,370,2024-04-05,4,1,71.91,web,completed
2815,56,2024-04-05,158,1,272.44,store,completed
2816,49,2024-04-05,102,2,20.94,store,completed
2817,301,2024-04-05,18,1,10.28,store,completed
2818,206,2024-04-05,19,3,146.57,web,completed
2819,203,2024-04-05,19,1,125.15,store,returned
2820,426,2024-04-05,39,1,216.96,store,completed
2821,151,2024-04-05,68,1,114.7,store,completed
2822,110,2024-04-06,6,1,13.64,store,completed
2823,472,2024-04-06,34,2,10.48,store,completed
2824,122,2024-04-06,6,2,14.48,mobile,completed
2825,495,2024-04-06,115,1,12.65,mobile,completed
2826,118,2024-04-06,130,1,14.92,web,completed
2827,359,2024-04-06,131,1,61.39,web,completed
2828,70,2024-04-06,197,2,14.94,web,completed
2829,457,2024-04-06,78,1,113.78,mobile,completed
2830,403,2024-04-06,169,2,27.58,store,completed
2831,181,2024-04-06,160,1,147.71,web,completed
2832,32,2024-04-06,150,2,241.28,mobile,completed
2833,418,2024-04-06,189,1,62.56,store,completed
2834,488,2024-04-06,168,3,141.1,store,completed
2835,61,2024-04-06,4,1,61.66,mobile,completed
2836,499,2024-04-06,105,1,70.6,store,completed
2837,125,2024-04-06,152,1,68.52,store,completed
2838,76,2024-04-06,107,1,25.99,mobile,completed
2839,81,2024-04-06,166,1,14.7,mobile,completed
2840,139,2024-04-06,10,1,13.64,store,completed
2841,422,2024-04-06,37,2,25.03,mobile,completed
2842,421,2024-04-06,35,1,138.05,web,completed
2843,332,2024-04-07,110,1,10.11,store,completed
2844,165,2024-04-07,199,1,14.22,web,completed
2845,231,2024-04-07,89,1,27.0,web,returned
2846,251,2024-04-07,169,1,249.37,web,completed
2847,182,2024-04-07,15,3,27.35,store,completed
2848,300,2024-04-07,113,1,142.79,mobile,completed
2849,123,2024-04-07,96,1,145.45,web,completed
2850,481,2024-04-07,140,2,283.04,store,completed
2851,158,2024-04-07,73,1,74.92,web,completed
2852,173,2024-04-07,141,3,11.26,mobile,completed
2853,212,2024-04-07,96,1,29.64,web,completed
2854,62,2024-04-07,18,2,216.72,web,completed
2855,314,2024-04-07,93,2,52.78,store,completed
2856,489,2024-04-07,7,1,10.76,store,completed
2857,410,2024-04-07,84,1,285.53,web,returned
2858,216,2024-04-07,116,3,263.63,web,completed
2859,201,2024-04-08,105,3,142.9,web,completed
2860,392,2024-04-08,183,3,27.04,store,completed
2861,12,2024-04-08,160,1,293.85,web,completed
2862,417,2024-04-08,134,1,10.44,mobile,completed
2863,249,2024-04-08,59,1,277.12,web,completed
2864,325,2024-04-08,65,3,21.81,web,completed
2865,161,2024-04-08,170,2,231.2,web,completed
2866,417,2024-04-08,123,3,129.23,web,completed
2867,271,2024-04-08,44,1,299.0,mobile,completed
2868,201,2024-04-08,145,3,277.5,mobile,completed
2869,42,2024-04-08,176,1,74.14,store,returned
2870,459,2024-04-08,28,1,22.07,store,completed
2871,477,2024-04-08,143,3,245.02,web,completed
2872,262,2024-04-08,25,1,13.25,web,completed
2873,78,2024-04-08,183,1,143.01,web,completed
2874,352,2024-04-08,4,1,12.49,store,completed
2875,162,2024-04-08,62,1,62.68,store,completed
2876,305,2024-04-08,19,3,12.4,web,completed
2877,107,2024-04-08,164,2,10.7,web,completed
2878,149,2024-04-08,50,3,51.86,web,completed
2879,154,2024-04-08,1,1,24.39,store,completed
2880,152,2024-04-08,151,2,128.8,mobile,completed
2881,135,2024-04-08,150,1,201.64,mobile,completed
2882,210,2024-04-08,53,2,13.36,web,returned
2883,278,2024-04-08,12,1,21.17,store,completed
2884,74,2024-04-08,185,2,204.26,web,completed
2885,387,2024-04-08,158,1,75.0,web,completed
2886,485,2024-04-08,150,3,25.68,store,completed
2887,466,2024-04-08,32,1,255.4,web,completed
2888,188,2024-04-08,62,1,14.68,store,completed
2889,268,2024-04-08,164,3,26.81,store,completed
2890,472,2024-04-08,115,3,14.63,store,completed
2891,172,2024-04-08,194,1,275.75,mobile,completed
2892,480,2024-04-08,103,1,64.93,mobile,completed
2893,177,2024-04-08,58,3,55.14,mobile,completed
2894,167,2024-04-08,4,3,148.21,web,completed
2895,99,2024-04-08,110,1,148.25,mobile,completed
2896,167,2024-04-08,58,1,13.95,store,completed
2897,400,2024-04-08,142,1,264.97,mobile,completed
2898,14,2024-04-08,162,1,10.83,mobile,completed
2899,189,2024-04-09,112,1,271.56,web,completed
2900,380,2024-04-09,68,1,13.41,mobile,completed
2901,346,2024-04-09,198,3,25.51,mobile,completed
2902,72,2024-04-09,136,1,29.8,mobile,returned
2903,415,2024-04-09,193,1,291.78,mobile,completed
2904,274,2024-04-09,117,1,287.02,store,completed
2905,450,2024-04-09,13,3,28.42,web,completed
2906,226,2024-04-09,180,1,50.45,store,completed
2907,225,2024-04-09,172,1,276.02,web,completed
2908,133,2024-04-09,51,3,21.06,store,completed
2909,411,2024-04-09,75,2,145.58,web,completed
2910,234,2024-04-09,161,1,67.38,store,completed
2911,113,2024-04-09,194,1,243.64,mobile,completed
2912,185,2024-04-09,130,1,289.34,web,completed
2913,445,2024-04-09,180,1,20.13,store,completed
2914,45,2024-04-09,200,1,53.05,store,completed
2915,298,2024-04-09,18,3,231.71,store,completed
2916,498,2024-04-09,154,2,201.78,web,completed
2917,83,2024-04-09,46,3,295.0,mobile,completed
2918,401,2024-04-09,123,3,129.33,web,completed
2919,404,2024-04-09,26,2,241.76,mobile,returned
2920,107,2024-04-09,168,3,108.63,store,completed
2921,435,2024-04-09,74,2,14.54,web,completed
2922,415,2024-04-09,49,1,26.52,store,completed
2923,452,2024-04-09,71,1,12.19,store,completed
2924,41,2024-04-09,25,2,238.27,web,completed
2925,248,2024-04-09,104,2,74.98,mobile,completed
2926,499,2024-04-09,148,1,67.9,store,completed
2927,55,2024-04-09,69,3,105.31,web,completed
2928,64,2024-04-09,26,2,257.71,mobile,completed
2929,32,2024-04-09,136,1,22.08,store,completed
2930,196,2024-04-09,3,2,59.67,mobile,completed
2931,336,2024-04-09,149,1,113.61,store,returned
2932,102,2024-04-09,9,1,124.15,web,completed
2933,225,2024-04-09,126,2,72.49,web,completed
2934,10,2024-04-09,135,1,137.33,web,completed
2935,294,2024-04-09,105,1,134.26,mobile,completed
2936,478,2024-04-09,135,1,12.12,web,completed
2937,5,2024-04-09,198,1,14.61,web,completed
2938,9,2024-04-09,66,1,11.71,web,completed
2939,442,2024-04-09,102,1,69.41,mobile,completed
2940,182,2024-04-09,105,1,25.39,store,completed
2941,44,2024-04-09,41,1,62.82,store,completed
2942,491,2024-04-09,13,1,261.84,mobile,completed
2943,214,2024-04-09,115,1,219.72,mobile,cancelled
2944,245,2024-04-09,124,1,209.8,mobile,returned
2945,71,2024-04-10,15,1,124.83,mobile,completed
2946,247,2024-04-10,150,3,106.61,mobile,completed
2947,313,2024-04-10,175,1,211.75,web,completed
2948,418,2024-04-10,149,3,22.92,store,completed
2949,338,2024-04-10,103,2,274.86,web,returned
2950,449,2024-04-10,130,1,51.05,mobile,completed
2951,93,2024-04-10,140,2,20.48,store,completed
2952,205,2024-04-10,102,1,56.6,mobile,completed
2953,106,2024-04-10,106,1,13.38,store,completed
2954,161,2024-04-10,61,2,22.72,mobile,completed
2955,236,2024-04-10,96,1,103.6,web,completed
2956,78,2024-04-10,34,3,279.64,web,completed
2957,494,2024-04-10,158,3,123.74,web,completed
2958,362,2024-04-10,84,2,109.3,mobile,completed
2959,105,2024-04-10,124,1,61.67,store,completed
2960,249,2024-04-10,81,1,119.23,web,completed
2961,477,2024-04-10,148,2,142.74,store,completed
2962,122,2024-04-10,180,3,117.03,web,completed
2963,496,2024-04-10,127,2,54.31,web,completed
2964,461,2024-04-10,6,1,26.08,store,returned
2965,125,2024-04-10,193,1,10.1,mobile,completed
2966,79,2024-04-10,159,2,298.61,store,completed
2967,97,2024-04-10,112,3,122.22,web,completed
2968,101,2024-04-10,21,2,126.48,store,completed
2969,60,2024-04-10,47,1,50.25,store,completed
2970,161,2024-04-10,122,3,20.18,mobile,completed
2971,391,2024-04-11,65,1,223.05,store,completed
2972,173,2024-04-11,168,2,25.6,mobile,completed
2973,138,2024-04-11,128,1,26.86,mobile,completed
2974,485,2024-04-11,132,1,11.05,web,returned
2975,405,2024-04-11,2,1,256.39,web,completed
2976,218,2024-04-11,182,3,11.65,mobile,completed
2977,375,2024-04-11,54,1,278.17,web,completed
2978,330,2024-04-11,69,3,13.58,web,completed
2979,230,2024-04-11,77,1,21.59,web,completed
2980,343,2024-04-11,160,2,11.99,store,completed
2981,287,2024-04-11,148,1,205.96,web,completed
2982,98,2024-04-11,64,1,128.13,web,completed
2983,269,2024-04-11,144,1,271.07,store,completed
2984,258,2024-04-11,106,1,14.24,mobile,completed
2985,281,2024-04-11,56,2,260.21,web,completed
2986,192,2024-04-11,158,1,248.65,web,completed
2987,491,2024-04-11,7,2,222.55,web,completed
2988,215,2024-04-11,101,3,102.15,store,completed
2989,260,2024-04-11,170,1,28.2,web,completed
2990,390,2024-04-11,21,3,242.31,web,completed
2991,298,2024-04-11,79,1,69.35,mobile,completed
2992,421,2024-04-11,4,1,124.65,mobile,completed
2993,322,2024-04-11,87,1,14.47,mobile,completed
2994,408,2024-04-11,10,1,247.94,store,completed
2995,443,2024-04-11,101,2,27.68,store,returned
2996,232,2024-04-11,146,1,130.05,mobile,completed
2997,437,2024-04-11,33,1,241.24,store,completed
2998,78,2024-04-11,56,1,56.75,web,completed
2999,371,2024-04-11,176,3,10.07,mobile,cancelled
3000,252,2024-04-11,83,1,116.92,mobile,completed
3001,75,2024-04-11,114,1,28.98,store,cancelled
3002,197,2024-04-11,65,1,56.91,mobile,completed
3003,142,2024-04-11,74,3,60.54,mobile,completed
3004,212,2024-04-11,67,3,137.97,mobile,completed
3005,73,2024-04-11,27,2,11.42,web,completed
3006,412,2024-04-12,190,2,23.35,mobile,completed
3007,206,2024-04-12,8,1,24.74,store,completed
3008,410,2024-04-12,196,1,292.66,store,completed
3009,465,2024-04-12,60,1,74.81,web,completed
3010,293,2024-04-12,133,3,21.39,store,completed
3011,435,2024-04-12,63,1,252.51,store,completed
3012,288,2024-04-12,179,1,27.72,mobile,completed
3013,430,2024-04-12,133,1,68.72,web,completed
3014,154,2024-04-12,184,1,59.25,web,completed
3015,279,2024-04-12,82,1,11.14,store,completed
3016,346,2024-04-12,49,3,56.09,store,completed
3017,168,2024-04-12,190,1,104.13,web,completed
3018,135,2024-04-12,147,2,24.48,web,completed
3019,464,2024-04-12,17,1,242.38,web,completed
3020,294,2024-04-12,80,1,55.92,mobile,returned
3021,393,2024-04-12,144,1,105.69,mobile,completed
3022,486,2024-04-12,29,2,14.01,mobile,completed
3023,233,2024-04-12,61,1,262.05,web,completed
3024,438,2024-04-12,191,1,27.73,web,completed
3025,452,2024-04-12,176,2,131.62,web,completed
3026,409,2024-04-12,55,3,13.29,mobile,completed
3027,447,2024-04-12,75,2,128.98,store,completed
3028,242,2024-04-12,145,2,101.75,mobile,completed
3029,489,2024-04-12,139,3,22.63,web,completed
3030,194,2024-04-12,152,3,23.54,web,completed
3031,248,2024-04-12,70,1,68.8,web,completed
3032,259,2024-04-12,96,1,29.98,mobile,completed
3033,245,2024-04-12,66,3,26.59,mobile,completed
3034,232,2024-04-12,173,1,14.75,mobile,completed
3035,356,2024-04-12,64,1,10.41,web,completed
3036,257,2024-04-12,13,2,29.65,mobile,completed
3037,360,2024-04-12,166,3,139.57,store,completed
3038,340,2024-04-13,188,1,10.42,store,completed
3039,26,2024-04-13,95,1,289.34,web,completed
3040,46,2024-04-13,165,1,290.84,mobile,completed
3041,151,2024-04-13,91,1,254.97,mobile,completed
3042,404,2024-04-13,94,3,109.94,mobile,completed
3043,101,2024-04-13,28,1,24.13,store,completed
3044,138,2024-04-13,142,2,24.87,web,completed
3045,103,2024-04-13,72,3,25.97,web,completed
3046,44,2024-04-13,30,2,23.12,mobile,completed
3047,153,2024-04-13,54,2,10.54,mobile,returned
3048,247,2024-04-13,8,1,13.46,mobile,completed
3049,26,2024-04-13,13,3,130.62,web,completed
3050,233,2024-04-13,192,2,71.82,store,completed
3051,160,2024-04-13,185,1,294.7,mobile,completed
3052,321,2024-04-13,37,1,23.25,store,completed
3053,489,2024-04-13,100,1,139.55,mobile,completed
3054,339,2024-04-13,74,1,105.68,web,completed
3055,289,2024-04-13,58,1,123.67,web,completed
3056,300,2024-04-13,188,3,117.7,mobile,returned
3057,326,2024-04-13,134,3,14.35,mobile,completed
3058,170,2024-04-13,164,1,12.95,store,completed
3059,293,2024-04-13,166,2,62.17,store,returned
3060,356,2024-04-13,43,1,51.22,mobile,completed
3061,345,2024-04-13,85,1,133.13,mobile,completed
3062,4,2024-04-13,138,3,218.44,mobile,returned
3063,330,2024-04-13,171,3,119.36,web,completed
3064,138,2024-04-13,61,1,59.68,mobile,completed
3065,456,2024-04-13,67,1,256.56,store,completed
3066,431,2024-04-13,183,1,11.51,store,completed
3067,418,2024-04-13,84,1,20.26,web,completed
3068,115,2024-04-14,119,1,138.35,web,completed
3069,16,2024-04-14,128,1,13.64,mobile,completed
3070,42,2024-04-14,47,1,24.49,web,completed
3071,283,2024-04-14,114,1,70.27,web,completed
3072,218,2024-04-14,52,1,67.69,web,completed
3073,285,2024-04-14,35,3,14.35,store,completed
3074,14,2024-04-14,132,1,24.62,store,completed
3075,174,2024-04-14,17,2,55.47,web,completed
3076,200,2024-04-14,7,2,13.1,web,completed
3077,283,2024-04-14,48,1,14.15,mobile,completed
3078,389,2024-04-14,115,1,261.75,store,completed
3079,310,2024-04-14,59,1,127.04,web,completed
3080,374,2024-04-14,197,1,65.64,store,completed
3081,53,2024-04-14,68,1,10.08,store,completed
3082,361,2024-04-14,166,1,54.33,mobile,completed
3083,288,2024-04-14,15,3,202.32,mobile,cancelled
3084,492,2024-04-14,193,3,13.86,mobile,completed
3085,139,2024-04-14,162,3,104.41,store,completed
3086,278,2024-04-14,98,1,116.12,store,completed
3087,107,2024-04-14,177,2,53.85,mobile,completed
3088,408,2024-04-14,169,3,54.08,store,completed
3089,85,2024-04-14,61,2,14.36,mobile,completed
3090,229,2024-04-14,56,1,62.47,web,completed
3091,105,2024-04-14,140,2,74.11,store,completed
3092,482,2024-04-14,1,2,14.35,mobile,completed
3093,153,2024-04-14,78,2,26.09,web,completed
3094,265,2024-04-14,188,1,53.32,mobile,completed
3095,443,2024-04-14,180,1,59.35,web,completed
3096,461,2024-04-14,65,1,244.63,web,completed
3097,478,2024-04-14,89,3,227.71,mobile,completed
3098,107,2024-04-14,34,2,146.8,mobile,completed
3099,73,2024-04-15,9,1,11.97,web,cancelled
3100,292,2024-04-15,88,3,13.82,mobile,completed
3101,484,2024-04-15,53,3,260.36,mobile,completed
3102,266,2024-04-15,5,1,213.68,store,completed
3103,46,2024-04-15,196,3,21.24,mobile,completed
3104,97,2024-04-15,48,1,13.62,store,completed
3105,485,2024-04-15,57,3,228.19,mobile,completed
3106,484,2024-04-15,23,3,58.16,store,completed
3107,44,2024-04-15,20,1,23.1,store,completed
3108,151,2024-04-15,135,1,13.63,mobile,completed
3109,187,2024-04-15,127,1,13.08,web,completed
3110,310,2024-04-15,106,2,10.43,mobile,cancelled
3111,374,2024-04-15,69,2,29.59,store,completed
3112,408,2024-04-15,35,1,23.52,mobile,completed
3113,53,2024-04-15,6,1,130.18,mobile,completed
3114,398,2024-04-15,34,1,26.55,store,completed
3115,87,2024-04-15,49,1,286.62,store,completed
3116,164,2024-04-15,55,2,237.03,web,completed
3117,237,2024-04-15,44,1,13.93,web,completed
3118,23,2024-04-15,187,2,146.99,web,completed
3119,49,2024-04-15,137,2,253.0,store,completed
3120,63,2024-04-15,126,1,229.57,web,completed
3121,247,2024-04-15,111,3,10.22,store,completed
3122,475,2024-04-15,142,3,57.16,mobile,completed
3123,116,2024-04-15,172,1,20.44,web,completed
3124,77,2024-04-15,53,1,132.3,web,completed
3125,226,2024-04-15,26,1,13.39,store,completed
3126,169,2024-04-15,141,3,240.01,store,completed
3127,13,2024-04-15,170,1,123.45,web,completed
3128,364,2024-04-15,33,2,205.3,web,completed
3129,15,2024-04-15,197,1,147.65,mobile,returned
3130,206,2024-04-15,175,1,267.63,store,completed
3131,415,2024-04-15,186,1,147.36,mobile,completed
3132,461,2024-04-15,49,1,55.28,store,completed
3133,451,2024-04-15,4,1,54.84,web,completed
3134,50,2024-04-15,39,2,20.81,mobile,completed
3135,55,2024-04-15,151,1,249.92,mobile,completed
3136,226,2024-04-15,8,1,232.93,mobile,completed
3137,372,2024-04-16,131,1,134.19,web,completed
3138,314,2024-04-16,79,2,63.5,store,completed
3139,6,2024-04-16,180,1,71.31,store,completed
3140,491,2024-04-16,9,2,13.1,mobile,returned
3141,494,2024-04-16,175,1,266.47,web,completed
3142,422,2024-04-16,66,1,275.2,store,completed
3143,414,2024-04-16,43,2,286.26,web,completed
3144,361,2024-04-16,15,1,66.71,web,completed
3145,174,2024-04-16,119,3,134.79,mobile,completed
3146,154,2024-04-16,198,2,52.76,web,completed
3147,124,2024-04-16,85,3,27.39,store,completed
